,experiment,rouge_type,score_type,score,confidence_level,level1,-,level2
8778,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8779,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8780,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8781,MI_MS_20,ROUGE-SU*,Average_R:,0.00244,(95%-conf.int.,0.0,-,0.00365)
8782,MI_MS_20,ROUGE-SU*,Average_P:,0.00758,(95%-conf.int.,0.0,-,0.01136)
8783,MI_MS_20,ROUGE-SU*,Average_F:,0.0036799999999999997,(95%-conf.int.,0.0,-,0.00552)
8784,MI_MS_A,ROUGE-1,Average_R:,0.13094,(95%-conf.int.,0.125,-,0.14286)
8785,MI_MS_A,ROUGE-1,Average_P:,0.125,(95%-conf.int.,0.125,-,0.12500)
8786,MI_MS_A,ROUGE-1,Average_F:,0.12777,(95%-conf.int.,0.125,-,0.13333)
8787,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8788,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8789,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8790,MI_MS_A,ROUGE-SU*,Average_R:,0.0214,(95%-conf.int.,0.01825,-,0.02404)
8791,MI_MS_A,ROUGE-SU*,Average_P:,0.01976,(95%-conf.int.,0.01852,-,0.02222)
8792,MI_MS_A,ROUGE-SU*,Average_F:,0.02045,(95%-conf.int.,0.01838,-,0.02206)
8793,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8794,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8795,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8796,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8797,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8798,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8799,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8800,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8801,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8802,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8803,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8804,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8805,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8806,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8807,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8808,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8809,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8810,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8811,MI_OP_A,ROUGE-1,Average_R:,0.0223,(95%-conf.int.,0.0,-,0.03571)
8812,MI_OP_A,ROUGE-1,Average_P:,0.111,(95%-conf.int.,0.0,-,0.16667)
8813,MI_OP_A,ROUGE-1,Average_F:,0.037110000000000004,(95%-conf.int.,0.0,-,0.05882)
8814,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8815,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8816,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8817,MI_OP_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8818,MI_OP_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8819,MI_OP_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8820,MICROPINION,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8821,MICROPINION,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8822,MICROPINION,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8823,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8824,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8825,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8826,MICROPINION,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8827,MICROPINION,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8828,MICROPINION,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8829,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8830,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8831,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8832,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8833,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8834,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8835,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8836,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8837,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8838,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8839,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8840,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8841,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8842,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8843,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8844,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8845,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8846,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8847,MI_MS_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8848,MI_MS_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8849,MI_MS_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8850,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8851,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8852,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8853,MI_MS_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8854,MI_MS_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8855,MI_MS_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8856,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8857,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8858,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8859,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8860,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8861,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8862,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8863,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8864,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8865,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8866,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8867,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8868,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8869,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8870,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8871,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8872,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8873,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8874,MI_OP_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8875,MI_OP_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8876,MI_OP_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8877,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8878,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8879,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8880,MI_OP_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8881,MI_OP_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8882,MI_OP_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8883,MICROPINION,ROUGE-1,Average_R:,0.10085,(95%-conf.int.,0.08764,-,0.11522)
8884,MICROPINION,ROUGE-1,Average_P:,0.16669,(95%-conf.int.,0.14167000000000002,-,0.19167)
8885,MICROPINION,ROUGE-1,Average_F:,0.12515,(95%-conf.int.,0.10925,-,0.13968)
8886,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8887,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8888,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8889,MICROPINION,ROUGE-SU*,Average_R:,0.01934,(95%-conf.int.,0.01435,-,0.02589)
8890,MICROPINION,ROUGE-SU*,Average_P:,0.059989999999999995,(95%-conf.int.,0.0475,-,0.07000)
8891,MICROPINION,ROUGE-SU*,Average_F:,0.028810000000000002,(95%-conf.int.,0.02228,-,0.03625)
8892,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8893,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8894,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8895,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8896,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8897,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8898,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8899,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8900,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8901,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8902,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8903,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8904,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8905,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8906,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8907,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8908,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8909,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8910,MI_MS_A,ROUGE-1,Average_R:,0.02024,(95%-conf.int.,0.00967,-,0.02788)
8911,MI_MS_A,ROUGE-1,Average_P:,0.00554,(95%-conf.int.,0.00278,-,0.00694)
8912,MI_MS_A,ROUGE-1,Average_F:,0.00867,(95%-conf.int.,0.0043100000000000005,-,0.01110)
8913,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8914,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8915,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8916,MI_MS_A,ROUGE-SU*,Average_R:,0.00329,(95%-conf.int.,0.00141,-,0.00505)
8917,MI_MS_A,ROUGE-SU*,Average_P:,0.0003,(95%-conf.int.,0.00015,-,0.00038)
8918,MI_MS_A,ROUGE-SU*,Average_F:,0.00055,(95%-conf.int.,0.00027,-,0.00070)
8919,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8920,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8921,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8922,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8923,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8924,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8925,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8926,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8927,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8928,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8929,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8930,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8931,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8932,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8933,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8934,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8935,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8936,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8937,MI_OP_A,ROUGE-1,Average_R:,0.10085,(95%-conf.int.,0.08764,-,0.11522)
8938,MI_OP_A,ROUGE-1,Average_P:,0.16669,(95%-conf.int.,0.14167000000000002,-,0.19167)
8939,MI_OP_A,ROUGE-1,Average_F:,0.12515,(95%-conf.int.,0.10925,-,0.13968)
8940,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8941,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8942,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8943,MI_OP_A,ROUGE-SU*,Average_R:,0.01934,(95%-conf.int.,0.01435,-,0.02589)
8944,MI_OP_A,ROUGE-SU*,Average_P:,0.059989999999999995,(95%-conf.int.,0.0475,-,0.07000)
8945,MI_OP_A,ROUGE-SU*,Average_F:,0.028810000000000002,(95%-conf.int.,0.02228,-,0.03625)
8946,MICROPINION,ROUGE-1,Average_R:,0.02632,(95%-conf.int.,0.00893,-,0.03708)
8947,MICROPINION,ROUGE-1,Average_P:,0.06239,(95%-conf.int.,0.02083,-,0.08333)
8948,MICROPINION,ROUGE-1,Average_F:,0.036969999999999996,(95%-conf.int.,0.0125,-,0.05132)
8949,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8950,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8951,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8952,MICROPINION,ROUGE-SU*,Average_R:,0.00448,(95%-conf.int.,0.0015,-,0.00638)
8953,MICROPINION,ROUGE-SU*,Average_P:,0.02773,(95%-conf.int.,0.00926,-,0.03704)
8954,MICROPINION,ROUGE-SU*,Average_F:,0.0077,(95%-conf.int.,0.0025800000000000003,-,0.01087)
8955,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8956,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8957,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8958,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8959,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8960,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8961,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8962,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8963,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8964,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8965,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8966,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8967,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8968,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8969,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8970,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8971,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8972,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8973,MI_MS_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8974,MI_MS_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8975,MI_MS_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8976,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8977,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8978,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8979,MI_MS_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8980,MI_MS_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8981,MI_MS_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8982,MI_OP_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8983,MI_OP_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8984,MI_OP_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8985,MI_OP_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8986,MI_OP_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8987,MI_OP_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8988,MI_OP_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8989,MI_OP_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8990,MI_OP_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8991,MI_OP_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8992,MI_OP_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8993,MI_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8994,MI_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8995,MI_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8996,MI_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
8997,MI_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
8998,MI_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
8999,MI_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9000,MI_OP_A,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9001,MI_OP_A,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9002,MI_OP_A,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9003,MI_OP_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9004,MI_OP_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9005,MI_OP_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9006,MI_OP_A,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9007,MI_OP_A,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9008,MI_OP_A,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9009,MICROPINION,ROUGE-1,Average_R:,0.058710000000000005,(95%-conf.int.,0.047639999999999995,-,0.07648)
9010,MICROPINION,ROUGE-1,Average_P:,0.18738,(95%-conf.int.,0.16667,-,0.22917)
9011,MICROPINION,ROUGE-1,Average_F:,0.08929,(95%-conf.int.,0.0741,-,0.11461)
9012,MICROPINION,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9013,MICROPINION,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9014,MICROPINION,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9015,MICROPINION,ROUGE-SU*,Average_R:,0.00827,(95%-conf.int.,0.00615,-,0.01146)
9016,MICROPINION,ROUGE-SU*,Average_P:,0.08327000000000001,(95%-conf.int.,0.07407000000000001,-,0.10185)
9017,MICROPINION,ROUGE-SU*,Average_F:,0.015019999999999999,(95%-conf.int.,0.011359999999999999,-,0.02057)
9018,MI_MS_10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9019,MI_MS_10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9020,MI_MS_10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9021,MI_MS_10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9022,MI_MS_10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9023,MI_MS_10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9024,MI_MS_10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9025,MI_MS_10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9026,MI_MS_10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9027,MI_MS_20,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9028,MI_MS_20,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9029,MI_MS_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9030,MI_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9031,MI_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9032,MI_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9033,MI_MS_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9034,MI_MS_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9035,MI_MS_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9036,MI_MS_A,ROUGE-1,Average_R:,0.13446,(95%-conf.int.,0.09739,-,0.16345)
9037,MI_MS_A,ROUGE-1,Average_P:,0.06477000000000001,(95%-conf.int.,0.0463,-,0.07407)
9038,MI_MS_A,ROUGE-1,Average_F:,0.08728999999999999,(95%-conf.int.,0.06273,-,0.10177)
9039,MI_MS_A,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
9040,MI_MS_A,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
9041,MI_MS_A,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
9042,MI_MS_A,ROUGE-SU*,Average_R:,0.029169999999999998,(95%-conf.int.,0.01656,-,0.04034)
9043,MI_MS_A,ROUGE-SU*,Average_P:,0.00728,(95%-conf.int.,0.0042,-,0.00884)
9044,MI_MS_A,ROUGE-SU*,Average_F:,0.011609999999999999,(95%-conf.int.,0.006690000000000001,-,0.01444)
