,experiment,rouge_type,score_type,score,confidence_level,level1,-,level2
2360,OP_OP_20,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2361,OP_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2362,OP_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2363,OP_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2364,OP_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2365,OP_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2366,OP_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2367,Opinosis10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2368,Opinosis10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2369,Opinosis10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2370,Opinosis10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2371,Opinosis10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2372,Opinosis10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2373,Opinosis10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2374,Opinosis10,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2375,Opinosis10,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2376,MULTISEN,ROUGE-1,Average_R:,0.23833000000000001,(95%-conf.int.,0.22024000000000002,-,0.25689)
2377,MULTISEN,ROUGE-1,Average_P:,0.07493999999999999,(95%-conf.int.,0.05832999999999999,-,0.08333)
2378,MULTISEN,ROUGE-1,Average_F:,0.11356,(95%-conf.int.,0.09167,-,0.12580)
2379,MULTISEN,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2380,MULTISEN,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2381,MULTISEN,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2382,MULTISEN,ROUGE-SU*,Average_R:,0.07805,(95%-conf.int.,0.07447000000000001,-,0.08187)
2383,MULTISEN,ROUGE-SU*,Average_P:,0.00955,(95%-conf.int.,0.006379999999999999,-,0.01116)
2384,MULTISEN,ROUGE-SU*,Average_F:,0.01687,(95%-conf.int.,0.011609999999999999,-,0.01963)
2385,MyTestRun,ROUGE-1,Average_R:,0.4029,(95%-conf.int.,0.38095,-,0.42481)
2386,MyTestRun,ROUGE-1,Average_P:,0.22716,(95%-conf.int.,0.19697,-,0.24242)
2387,MyTestRun,ROUGE-1,Average_F:,0.28881,(95%-conf.int.,0.26556,-,0.30484)
2388,MyTestRun,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2389,MyTestRun,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2390,MyTestRun,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2391,MyTestRun,ROUGE-SU*,Average_R:,0.18428,(95%-conf.int.,0.15957000000000002,-,0.21752)
2392,MyTestRun,ROUGE-SU*,Average_P:,0.06917000000000001,(95%-conf.int.,0.05384,-,0.07692)
2393,MyTestRun,ROUGE-SU*,Average_F:,0.09813999999999999,(95%-conf.int.,0.08388999999999999,-,0.10688)
2394,OP_MS_20,ROUGE-1,Average_R:,0.23833000000000001,(95%-conf.int.,0.22024000000000002,-,0.25689)
2395,OP_MS_20,ROUGE-1,Average_P:,0.13626,(95%-conf.int.,0.10605999999999999,-,0.15152)
2396,OP_MS_20,ROUGE-1,Average_F:,0.17248,(95%-conf.int.,0.14204,-,0.19053)
2397,OP_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2398,OP_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2399,OP_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2400,OP_MS_20,ROUGE-SU*,Average_R:,0.07805,(95%-conf.int.,0.07447000000000001,-,0.08187)
2401,OP_MS_20,ROUGE-SU*,Average_P:,0.03073,(95%-conf.int.,0.02051,-,0.03590)
2402,OP_MS_20,ROUGE-SU*,Average_F:,0.043210000000000005,(95%-conf.int.,0.03142,-,0.04988)
2403,OP_MS_F,ROUGE-1,Average_R:,0.28121999999999997,(95%-conf.int.,0.25,-,0.30827)
2404,OP_MS_F,ROUGE-1,Average_P:,0.1457,(95%-conf.int.,0.125,-,0.16667)
2405,OP_MS_F,ROUGE-1,Average_F:,0.19089,(95%-conf.int.,0.16772,-,0.21436)
2406,OP_MS_F,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2407,OP_MS_F,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2408,OP_MS_F,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2409,OP_MS_F,ROUGE-SU*,Average_R:,0.10257000000000001,(95%-conf.int.,0.08296,-,0.12262)
2410,OP_MS_F,ROUGE-SU*,Average_P:,0.03243,(95%-conf.int.,0.02597,-,0.03896)
2411,OP_MS_F,ROUGE-SU*,Average_F:,0.04819,(95%-conf.int.,0.040119999999999996,-,0.05635)
2412,OP_OP_20,ROUGE-1,Average_R:,0.20146,(95%-conf.int.,0.19047999999999998,-,0.21241)
2413,OP_OP_20,ROUGE-1,Average_P:,0.31235,(95%-conf.int.,0.27083,-,0.33333)
2414,OP_OP_20,ROUGE-1,Average_F:,0.24338,(95%-conf.int.,0.23369,-,0.25416)
2415,OP_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2416,OP_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2417,OP_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2418,OP_OP_20,ROUGE-SU*,Average_R:,0.05312000000000001,(95%-conf.int.,0.04255,-,0.06985)
2419,OP_OP_20,ROUGE-SU*,Average_P:,0.13883,(95%-conf.int.,0.12037,-,0.14815)
2420,OP_OP_20,ROUGE-SU*,Average_F:,0.07435,(95%-conf.int.,0.06611,-,0.08576)
2421,Opinosis10,ROUGE-1,Average_R:,0.20146,(95%-conf.int.,0.19047999999999998,-,0.21241)
2422,Opinosis10,ROUGE-1,Average_P:,0.31235,(95%-conf.int.,0.27083,-,0.33333)
2423,Opinosis10,ROUGE-1,Average_F:,0.24338,(95%-conf.int.,0.23369,-,0.25416)
2424,Opinosis10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2425,Opinosis10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2426,Opinosis10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2427,Opinosis10,ROUGE-SU*,Average_R:,0.05312000000000001,(95%-conf.int.,0.04255,-,0.06985)
2428,Opinosis10,ROUGE-SU*,Average_P:,0.13883,(95%-conf.int.,0.12037,-,0.14815)
2429,Opinosis10,ROUGE-SU*,Average_F:,0.07435,(95%-conf.int.,0.06611,-,0.08576)
2430,MULTISEN,ROUGE-1,Average_R:,0.19082000000000002,(95%-conf.int.,0.15838,-,0.22321)
2431,MULTISEN,ROUGE-1,Average_P:,0.25001,(95%-conf.int.,0.22221999999999997,-,0.27778)
2432,MULTISEN,ROUGE-1,Average_F:,0.2159,(95%-conf.int.,0.18450999999999998,-,0.24725)
2433,MULTISEN,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2434,MULTISEN,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2435,MULTISEN,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2436,MULTISEN,ROUGE-SU*,Average_R:,0.054889999999999994,(95%-conf.int.,0.04029,-,0.07113)
2437,MULTISEN,ROUGE-SU*,Average_P:,0.10001,(95%-conf.int.,0.08333,-,0.11667)
2438,MULTISEN,ROUGE-SU*,Average_F:,0.07038,(95%-conf.int.,0.0541,-,0.08663)
2439,MyTestRun,ROUGE-1,Average_R:,0.44171000000000005,(95%-conf.int.,0.39208000000000004,-,0.49107)
2440,MyTestRun,ROUGE-1,Average_P:,0.12072999999999999,(95%-conf.int.,0.1092,-,0.12644)
2441,MyTestRun,ROUGE-1,Average_F:,0.18927,(95%-conf.int.,0.17228,-,0.20095)
2442,MyTestRun,ROUGE-2,Average_R:,0.07411000000000001,(95%-conf.int.,0.045,-,0.10318)
2443,MyTestRun,ROUGE-2,Average_P:,0.01786,(95%-conf.int.,0.0119,-,0.02381)
2444,MyTestRun,ROUGE-2,Average_F:,0.028730000000000002,(95%-conf.int.,0.01878,-,0.03866)
2445,MyTestRun,ROUGE-SU*,Average_R:,0.20881999999999998,(95%-conf.int.,0.16937,-,0.25647)
2446,MyTestRun,ROUGE-SU*,Average_P:,0.01786,(95%-conf.int.,0.01516,-,0.01920)
2447,MyTestRun,ROUGE-SU*,Average_F:,0.03283,(95%-conf.int.,0.027939999999999996,-,0.03562)
2448,OP_MS_20,ROUGE-1,Average_R:,0.2539,(95%-conf.int.,0.21584,-,0.30434)
2449,OP_MS_20,ROUGE-1,Average_P:,0.22234,(95%-conf.int.,0.19445,-,0.25000)
2450,OP_MS_20,ROUGE-1,Average_F:,0.23642,(95%-conf.int.,0.20881999999999998,-,0.27330)
2451,OP_MS_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2452,OP_MS_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2453,OP_MS_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2454,OP_MS_20,ROUGE-SU*,Average_R:,0.08191,(95%-conf.int.,0.05877,-,0.10938)
2455,OP_MS_20,ROUGE-SU*,Average_P:,0.06823,(95%-conf.int.,0.053029999999999994,-,0.07955)
2456,OP_MS_20,ROUGE-SU*,Average_F:,0.07381,(95%-conf.int.,0.057339999999999995,-,0.09130)
2457,OP_MS_F,ROUGE-1,Average_R:,0.15768,(95%-conf.int.,0.13664,-,0.17858)
2458,OP_MS_F,ROUGE-1,Average_P:,0.06582,(95%-conf.int.,0.05702,-,0.07018)
2459,OP_MS_F,ROUGE-1,Average_F:,0.09265,(95%-conf.int.,0.08094,-,0.10067)
2460,OP_MS_F,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2461,OP_MS_F,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2462,OP_MS_F,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2463,OP_MS_F,ROUGE-SU*,Average_R:,0.0404,(95%-conf.int.,0.03112,-,0.05130)
2464,OP_MS_F,ROUGE-SU*,Average_P:,0.007940000000000001,(95%-conf.int.,0.00617,-,0.00882)
2465,OP_MS_F,ROUGE-SU*,Average_F:,0.01321,(95%-conf.int.,0.0103,-,0.01497)
2466,OP_OP_20,ROUGE-1,Average_R:,0.06308,(95%-conf.int.,0.04257,-,0.08333)
2467,OP_OP_20,ROUGE-1,Average_P:,0.2505,(95%-conf.int.,0.16667,-,0.33333)
2468,OP_OP_20,ROUGE-1,Average_F:,0.10056,(95%-conf.int.,0.06782,-,0.13290)
2469,OP_OP_20,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2470,OP_OP_20,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2471,OP_OP_20,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2472,OP_OP_20,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2473,OP_OP_20,ROUGE-SU*,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2474,OP_OP_20,ROUGE-SU*,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2475,Opinosis10,ROUGE-1,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2476,Opinosis10,ROUGE-1,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2477,Opinosis10,ROUGE-1,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2478,Opinosis10,ROUGE-2,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
2479,Opinosis10,ROUGE-2,Average_P:,0.0,(95%-conf.int.,0.0,-,0.00000)
2480,Opinosis10,ROUGE-2,Average_F:,0.0,(95%-conf.int.,0.0,-,0.00000)
2481,Opinosis10,ROUGE-SU*,Average_R:,0.0,(95%-conf.int.,0.0,-,0.00000)
